,UNIQUE_CARRIER_NAME,DATE,TOP1_DEST,TOP2_DEST,TOP3_DEST,TOP4_DEST,TOP5_DEST
1245,Southwest Airlines Co.,2018-10-01,"Denver, CO","Chicago, IL","Baltimore, MD","Las Vegas, NV","Dallas, TX"
1246,Southwest Airlines Co.,2018-11-01,"Denver, CO","Chicago, IL","Baltimore, MD","Dallas, TX","Las Vegas, NV"
1247,Southwest Airlines Co.,2018-12-01,"Denver, CO","Chicago, IL","Baltimore, MD","Dallas, TX","Las Vegas, NV"
1248,Southwest Airlines Co.,2019-01-01,"Chicago, IL","Denver, CO","Dallas, TX","Baltimore, MD","Las Vegas, NV"
1249,Southwest Airlines Co.,2019-02-01,"Chicago, IL","Denver, CO","Las Vegas, NV","Dallas, TX","Phoenix, AZ"
1250,Southwest Airlines Co.,2019-03-01,"Chicago, IL","Denver, CO","Las Vegas, NV","Baltimore, MD","Dallas, TX"
1251,Southwest Airlines Co.,2019-04-01,"Chicago, IL","Denver, CO","Dallas, TX","Las Vegas, NV","Baltimore, MD"
1252,Southwest Airlines Co.,2019-05-01,"Denver, CO","Chicago, IL","Baltimore, MD","Dallas, TX","Las Vegas, NV"
1253,Southwest Airlines Co.,2019-06-01,"Denver, CO","Chicago, IL","Dallas, TX","Baltimore, MD","Las Vegas, NV"
1254,Southwest Airlines Co.,2019-07-01,"Denver, CO","Chicago, IL","Baltimore, MD","Dallas, TX","Las Vegas, NV"
1255,Southwest Airlines Co.,2019-08-01,"Chicago, IL","Denver, CO","Baltimore, MD","Dallas, TX","Houston, TX"
1256,Southwest Airlines Co.,2019-09-01,"Chicago, IL","Denver, CO","Baltimore, MD","Dallas, TX","Phoenix, AZ"
1257,Southwest Airlines Co.,2019-10-01,"Chicago, IL","Denver, CO","Baltimore, MD","Dallas, TX","Phoenix, AZ"
1258,Southwest Airlines Co.,2019-11-01,"Chicago, IL","Dallas, TX","Baltimore, MD","Denver, CO","Las Vegas, NV"
1259,Southwest Airlines Co.,2019-12-01,"Denver, CO","Chicago, IL","Dallas, TX","Baltimore, MD","Las Vegas, NV"
1260,Spirit Air Lines,2014-01-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Las Vegas, NV","Chicago, IL","Detroit, MI"
1261,Spirit Air Lines,2014-02-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Las Vegas, NV","Chicago, IL","Detroit, MI"
1262,Spirit Air Lines,2014-03-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Las Vegas, NV","Myrtle Beach, SC"
1263,Spirit Air Lines,2014-04-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Las Vegas, NV","Chicago, IL","Detroit, MI"
1264,Spirit Air Lines,2014-05-01,"Dallas/Fort Worth, TX","Fort Lauderdale, FL","Detroit, MI","Chicago, IL","Las Vegas, NV"
1265,Spirit Air Lines,2014-06-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Orlando, FL","Las Vegas, NV"
1266,Spirit Air Lines,2014-07-01,"Dallas/Fort Worth, TX","Fort Lauderdale, FL","Chicago, IL","Las Vegas, NV","Detroit, MI"
1267,Spirit Air Lines,2014-08-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Las Vegas, NV","Detroit, MI"
1268,Spirit Air Lines,2014-09-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Las Vegas, NV","Detroit, MI"
1269,Spirit Air Lines,2014-10-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Houston, TX"
1270,Spirit Air Lines,2014-11-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1271,Spirit Air Lines,2014-12-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1272,Spirit Air Lines,2015-01-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1273,Spirit Air Lines,2015-02-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Chicago, IL","Las Vegas, NV"
1274,Spirit Air Lines,2015-03-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1275,Spirit Air Lines,2015-04-01,"Dallas/Fort Worth, TX","Fort Lauderdale, FL","Chicago, IL","Las Vegas, NV","Detroit, MI"
1276,Spirit Air Lines,2015-05-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Houston, TX","Detroit, MI"
1277,Spirit Air Lines,2015-06-01,"Dallas/Fort Worth, TX","Fort Lauderdale, FL","Chicago, IL","Houston, TX","Las Vegas, NV"
1278,Spirit Air Lines,2015-07-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1279,Spirit Air Lines,2015-08-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1280,Spirit Air Lines,2015-09-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1281,Spirit Air Lines,2015-10-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1282,Spirit Air Lines,2015-11-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Las Vegas, NV","Detroit, MI"
1283,Spirit Air Lines,2015-12-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Las Vegas, NV","Chicago, IL"
1284,Spirit Air Lines,2016-01-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Las Vegas, NV","Detroit, MI","Chicago, IL"
1285,Spirit Air Lines,2016-02-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Las Vegas, NV","Detroit, MI"
1286,Spirit Air Lines,2016-03-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Las Vegas, NV","Chicago, IL","Detroit, MI"
1287,Spirit Air Lines,2016-04-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Las Vegas, NV","Chicago, IL","Detroit, MI"
1288,Spirit Air Lines,2016-05-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Las Vegas, NV","Chicago, IL"
1289,Spirit Air Lines,2016-06-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Chicago, IL","Detroit, MI","Las Vegas, NV"
1290,Spirit Air Lines,2016-07-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Las Vegas, NV","Chicago, IL"
1291,Spirit Air Lines,2016-08-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Las Vegas, NV","Chicago, IL","Detroit, MI"
1292,Spirit Air Lines,2016-09-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Las Vegas, NV","Chicago, IL"
1293,Spirit Air Lines,2016-10-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Las Vegas, NV","Orlando, FL"
1294,Spirit Air Lines,2016-11-01,"Fort Lauderdale, FL","Chicago, IL","Las Vegas, NV","Dallas/Fort Worth, TX","Orlando, FL"
1295,Spirit Air Lines,2016-12-01,"Fort Lauderdale, FL","Chicago, IL","Los Angeles, CA","Las Vegas, NV","Orlando, FL"
1296,Spirit Air Lines,2017-01-01,"Fort Lauderdale, FL","Las Vegas, NV","Los Angeles, CA","Chicago, IL","Orlando, FL"
1297,Spirit Air Lines,2017-02-01,"Fort Lauderdale, FL","Las Vegas, NV","Chicago, IL","Detroit, MI","Orlando, FL"
1298,Spirit Air Lines,2017-03-01,"Fort Lauderdale, FL","Los Angeles, CA","Las Vegas, NV","Chicago, IL","Detroit, MI"
1299,Spirit Air Lines,2017-04-01,"Fort Lauderdale, FL","Chicago, IL","Dallas/Fort Worth, TX","Las Vegas, NV","Detroit, MI"
1300,Spirit Air Lines,2017-05-01,"Fort Lauderdale, FL","Detroit, MI","Dallas/Fort Worth, TX","Las Vegas, NV","Chicago, IL"
1301,Spirit Air Lines,2017-06-01,"Fort Lauderdale, FL","Detroit, MI","Orlando, FL","Dallas/Fort Worth, TX","Las Vegas, NV"
1302,Spirit Air Lines,2017-07-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Orlando, FL","Chicago, IL"
1303,Spirit Air Lines,2017-08-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Orlando, FL","Chicago, IL"
1304,Spirit Air Lines,2017-09-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Las Vegas, NV","Chicago, IL"
1305,Spirit Air Lines,2017-10-01,"Fort Lauderdale, FL","Las Vegas, NV","Dallas/Fort Worth, TX","Orlando, FL","Detroit, MI"
1306,Spirit Air Lines,2017-11-01,"Fort Lauderdale, FL","Detroit, MI","Orlando, FL","Chicago, IL","Las Vegas, NV"
1307,Spirit Air Lines,2017-12-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Dallas/Fort Worth, TX","Detroit, MI"
1308,Spirit Air Lines,2018-01-01,"Fort Lauderdale, FL","Las Vegas, NV","Orlando, FL","Detroit, MI","Chicago, IL"
1309,Spirit Air Lines,2018-02-01,"Fort Lauderdale, FL","Las Vegas, NV","Orlando, FL","Detroit, MI","Chicago, IL"
1310,Spirit Air Lines,2018-03-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Chicago, IL","Baltimore, MD"
1311,Spirit Air Lines,2018-04-01,"Fort Lauderdale, FL","Orlando, FL","Detroit, MI","Dallas/Fort Worth, TX","Las Vegas, NV"
1312,Spirit Air Lines,2018-05-01,"Fort Lauderdale, FL","Dallas/Fort Worth, TX","Detroit, MI","Orlando, FL","Baltimore, MD"
1313,Spirit Air Lines,2018-06-01,"Fort Lauderdale, FL","Orlando, FL","Dallas/Fort Worth, TX","Detroit, MI","Las Vegas, NV"
1314,Spirit Air Lines,2018-07-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Dallas/Fort Worth, TX","Detroit, MI"
1315,Spirit Air Lines,2018-08-01,"Fort Lauderdale, FL","Las Vegas, NV","Dallas/Fort Worth, TX","Orlando, FL","Detroit, MI"
1316,Spirit Air Lines,2018-09-01,"Fort Lauderdale, FL","Las Vegas, NV","Orlando, FL","Dallas/Fort Worth, TX","Detroit, MI"
1317,Spirit Air Lines,2018-10-01,"Fort Lauderdale, FL","Las Vegas, NV","Orlando, FL","Detroit, MI","Atlanta, GA"
1318,Spirit Air Lines,2018-11-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Atlanta, GA","Dallas/Fort Worth, TX"
1319,Spirit Air Lines,2018-12-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Baltimore, MD"
1320,Spirit Air Lines,2019-01-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Baltimore, MD"
1321,Spirit Air Lines,2019-02-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Baltimore, MD"
1322,Spirit Air Lines,2019-03-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Tampa, FL","Detroit, MI"
1323,Spirit Air Lines,2019-04-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Tampa, FL"
1324,Spirit Air Lines,2019-05-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Dallas/Fort Worth, TX"
1325,Spirit Air Lines,2019-06-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Dallas/Fort Worth, TX"
1326,Spirit Air Lines,2019-07-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Baltimore, MD"
1327,Spirit Air Lines,2019-08-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Baltimore, MD"
1328,Spirit Air Lines,2019-09-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Detroit, MI","Atlanta, GA"
1329,Spirit Air Lines,2019-10-01,"Fort Lauderdale, FL","Las Vegas, NV","Orlando, FL","Detroit, MI","Baltimore, MD"
1330,Spirit Air Lines,2019-11-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Baltimore, MD","Detroit, MI"
1331,Spirit Air Lines,2019-12-01,"Fort Lauderdale, FL","Orlando, FL","Las Vegas, NV","Tampa, FL","Chicago, IL"
1332,Sun Country Airlines d/b/a MN Airlines,2014-01-01,"Bullhead City, AZ","Minneapolis, MN","St. Petersburg, FL","Lansing, MI","Los Angeles, CA"
1333,Sun Country Airlines d/b/a MN Airlines,2014-02-01,"Bullhead City, AZ","Minneapolis, MN","Las Vegas, NV","Lansing, MI","Washington, DC"
1334,Sun Country Airlines d/b/a MN Airlines,2014-03-01,"Bullhead City, AZ","Minneapolis, MN","Washington, DC","Punta Gorda, FL","Lansing, MI"
1335,Sun Country Airlines d/b/a MN Airlines,2014-04-01,"Minneapolis, MN","Bullhead City, AZ","Washington, DC","Indianapolis, IN","Las Vegas, NV"
1336,Sun Country Airlines d/b/a MN Airlines,2014-05-01,"Bullhead City, AZ","Minneapolis, MN","Washington, DC","Gulfport/Biloxi, MS","St. Petersburg, FL"
1337,Sun Country Airlines d/b/a MN Airlines,2014-06-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Tunica, MS","Washington, DC"
1338,Sun Country Airlines d/b/a MN Airlines,2014-07-01,"Bullhead City, AZ","Tunica, MS","Minneapolis, MN","Las Vegas, NV","Lansing, MI"
1339,Sun Country Airlines d/b/a MN Airlines,2014-08-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Las Vegas, NV","Tunica, MS"
1340,Sun Country Airlines d/b/a MN Airlines,2014-09-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Washington, DC","Lansing, MI"
1341,Sun Country Airlines d/b/a MN Airlines,2014-10-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Washington, DC","San Francisco, CA"
1342,Sun Country Airlines d/b/a MN Airlines,2014-11-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Dallas/Fort Worth, TX","El Paso, TX"
1343,Sun Country Airlines d/b/a MN Airlines,2014-12-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Seattle, WA","Dallas/Fort Worth, TX"
1344,Sun Country Airlines d/b/a MN Airlines,2015-01-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Dallas/Fort Worth, TX","Lansing, MI"
1345,Sun Country Airlines d/b/a MN Airlines,2015-02-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Lansing, MI","Dallas/Fort Worth, TX"
1346,Sun Country Airlines d/b/a MN Airlines,2015-03-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Lansing, MI","South Bend, IN"
1347,Sun Country Airlines d/b/a MN Airlines,2015-04-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Washington, DC","Lansing, MI"
1348,Sun Country Airlines d/b/a MN Airlines,2015-05-01,"Minneapolis, MN","Bullhead City, AZ","Gulfport/Biloxi, MS","Washington, DC","Dallas/Fort Worth, TX"
1349,Sun Country Airlines d/b/a MN Airlines,2015-06-01,"Minneapolis, MN","Gulfport/Biloxi, MS","Bullhead City, AZ","Washington, DC","Chicago, IL"
1350,Sun Country Airlines d/b/a MN Airlines,2015-07-01,"Minneapolis, MN","Gulfport/Biloxi, MS","Bullhead City, AZ","Dallas/Fort Worth, TX","Lansing, MI"
1351,Sun Country Airlines d/b/a MN Airlines,2015-08-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Washington, DC","Dallas/Fort Worth, TX"
1352,Sun Country Airlines d/b/a MN Airlines,2015-09-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Washington, DC","Las Vegas, NV"
1353,Sun Country Airlines d/b/a MN Airlines,2015-10-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Washington, DC","Las Vegas, NV"
1354,Sun Country Airlines d/b/a MN Airlines,2015-11-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Las Vegas, NV","San Francisco, CA"
1355,Sun Country Airlines d/b/a MN Airlines,2015-12-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Fort Myers, FL","Los Angeles, CA"
1356,Sun Country Airlines d/b/a MN Airlines,2016-01-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Fort Myers, FL","Phoenix, AZ"
1357,Sun Country Airlines d/b/a MN Airlines,2016-02-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","New York, NY","Washington, DC"
1358,Sun Country Airlines d/b/a MN Airlines,2016-03-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Spokane, WA","Raleigh/Durham, NC"
1359,Sun Country Airlines d/b/a MN Airlines,2016-04-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Fort Myers, FL"
1360,Sun Country Airlines d/b/a MN Airlines,2016-05-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Dallas/Fort Worth, TX"
1361,Sun Country Airlines d/b/a MN Airlines,2016-06-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","St. Petersburg, FL","Washington, DC"
1362,Sun Country Airlines d/b/a MN Airlines,2016-07-01,"Bullhead City, AZ","Minneapolis, MN","Las Vegas, NV","Gulfport/Biloxi, MS","Des Moines, IA"
1363,Sun Country Airlines d/b/a MN Airlines,2016-08-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Sanford, FL","Dallas/Fort Worth, TX"
1364,Sun Country Airlines d/b/a MN Airlines,2016-09-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Las Vegas, NV"
1365,Sun Country Airlines d/b/a MN Airlines,2016-10-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Las Vegas, NV"
1366,Sun Country Airlines d/b/a MN Airlines,2016-11-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Las Vegas, NV","Dallas/Fort Worth, TX"
1367,Sun Country Airlines d/b/a MN Airlines,2016-12-01,"Minneapolis, MN","Gulfport/Biloxi, MS","Bullhead City, AZ","San Diego, CA","Fort Myers, FL"
1368,Sun Country Airlines d/b/a MN Airlines,2017-01-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Las Vegas, NV","Chicago, IL"
1369,Sun Country Airlines d/b/a MN Airlines,2017-02-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Fort Myers, FL","Las Vegas, NV"
1370,Sun Country Airlines d/b/a MN Airlines,2017-03-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Sacramento, CA","Salt Lake City, UT"
1371,Sun Country Airlines d/b/a MN Airlines,2017-04-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Las Vegas, NV"
1372,Sun Country Airlines d/b/a MN Airlines,2017-05-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Las Vegas, NV"
1373,Sun Country Airlines d/b/a MN Airlines,2017-06-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Las Vegas, NV","Washington, DC"
1374,Sun Country Airlines d/b/a MN Airlines,2017-07-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Las Vegas, NV","Dallas/Fort Worth, TX"
1375,Sun Country Airlines d/b/a MN Airlines,2017-08-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Dallas/Fort Worth, TX","Washington, DC"
1376,Sun Country Airlines d/b/a MN Airlines,2017-09-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Lewiston, ID"
1377,Sun Country Airlines d/b/a MN Airlines,2017-10-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","San Diego, CA"
1378,Sun Country Airlines d/b/a MN Airlines,2017-11-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Las Vegas, NV","Portland, OR"
1379,Sun Country Airlines d/b/a MN Airlines,2017-12-01,"Minneapolis, MN","Gulfport/Biloxi, MS","Bullhead City, AZ","Dallas/Fort Worth, TX","San Diego, CA"
1380,Sun Country Airlines d/b/a MN Airlines,2018-01-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Fargo, ND","Miami, FL"
1381,Sun Country Airlines d/b/a MN Airlines,2018-02-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Tampa, FL","Harlingen/San Benito, TX"
1382,Sun Country Airlines d/b/a MN Airlines,2018-03-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","San Diego, CA","Detroit, MI"
1383,Sun Country Airlines d/b/a MN Airlines,2018-04-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Washington, DC","Dallas/Fort Worth, TX"
1384,Sun Country Airlines d/b/a MN Airlines,2018-05-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Dallas/Fort Worth, TX"
1385,Sun Country Airlines d/b/a MN Airlines,2018-06-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Dallas/Fort Worth, TX"
1386,Sun Country Airlines d/b/a MN Airlines,2018-07-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Sanford, FL","Orlando, FL"
1387,Sun Country Airlines d/b/a MN Airlines,2018-08-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Dallas/Fort Worth, TX","Austin, TX"
1388,Sun Country Airlines d/b/a MN Airlines,2018-09-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Washington, DC","Austin, TX"
1389,Sun Country Airlines d/b/a MN Airlines,2018-10-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Las Vegas, NV","Dallas/Fort Worth, TX"
1390,Sun Country Airlines d/b/a MN Airlines,2018-11-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Las Vegas, NV","Portland, OR"
1391,Sun Country Airlines d/b/a MN Airlines,2018-12-01,"Gulfport/Biloxi, MS","Minneapolis, MN","Bullhead City, AZ","Fort Myers, FL","Nashville, TN"
1392,Sun Country Airlines d/b/a MN Airlines,2019-01-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Nashville, TN","Las Vegas, NV"
1393,Sun Country Airlines d/b/a MN Airlines,2019-02-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Dallas/Fort Worth, TX","Las Vegas, NV"
1394,Sun Country Airlines d/b/a MN Airlines,2019-03-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Portland, OR","Dayton, OH"
1395,Sun Country Airlines d/b/a MN Airlines,2019-04-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Fort Myers, FL","Nashville, TN"
1396,Sun Country Airlines d/b/a MN Airlines,2019-05-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Washington, DC","Nashville, TN"
1397,Sun Country Airlines d/b/a MN Airlines,2019-06-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Las Vegas, NV","Portland, OR"
1398,Sun Country Airlines d/b/a MN Airlines,2019-07-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Portland, OR","Las Vegas, NV"
1399,Sun Country Airlines d/b/a MN Airlines,2019-08-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Portland, OR","Washington, DC"
1400,Sun Country Airlines d/b/a MN Airlines,2019-09-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Las Vegas, NV","Washington, DC"
1401,Sun Country Airlines d/b/a MN Airlines,2019-10-01,"Bullhead City, AZ","Gulfport/Biloxi, MS","Minneapolis, MN","Las Vegas, NV","Washington, DC"
1402,Sun Country Airlines d/b/a MN Airlines,2019-11-01,"Bullhead City, AZ","Minneapolis, MN","Gulfport/Biloxi, MS","Las Vegas, NV","Austin, TX"
1403,Sun Country Airlines d/b/a MN Airlines,2019-12-01,"Gulfport/Biloxi, MS","Minneapolis, MN","Bullhead City, AZ","Las Vegas, NV","Dallas/Fort Worth, TX"
1404,US Airways Inc.,2014-01-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","New York, NY"
1405,US Airways Inc.,2014-02-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","Boston, MA"
1406,US Airways Inc.,2014-03-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","Orlando, FL"
1407,US Airways Inc.,2014-04-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","Fort Lauderdale, FL"
1408,US Airways Inc.,2014-05-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","Dallas/Fort Worth, TX"
1409,US Airways Inc.,2014-06-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","Chicago, IL"
1410,US Airways Inc.,2014-07-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","New York, NY"
1411,US Airways Inc.,2014-08-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","Miami, FL"
1412,US Airways Inc.,2014-09-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","Orlando, FL"
1413,US Airways Inc.,2014-10-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","Miami, FL"
1414,US Airways Inc.,2014-11-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","Pittsburgh, PA"
1415,US Airways Inc.,2014-12-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","Miami, FL"
1416,US Airways Inc.,2015-01-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","Orlando, FL"
1417,US Airways Inc.,2015-02-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","Las Vegas, NV"
1418,US Airways Inc.,2015-03-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","Orlando, FL"
1419,US Airways Inc.,2015-04-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","Boston, MA"
1420,US Airways Inc.,2015-05-01,"Charlotte, NC","Phoenix, AZ","Philadelphia, PA","Washington, DC","New York, NY"
1421,US Airways Inc.,2015-06-01,"Charlotte, NC","Philadelphia, PA","Phoenix, AZ","Washington, DC","New York, NY"
1422,United Air Lines Inc.,2014-01-01,"Houston, TX","Chicago, IL","Denver, CO","Newark, NJ","San Francisco, CA"
1423,United Air Lines Inc.,2014-02-01,"Chicago, IL","Houston, TX","Denver, CO","Newark, NJ","San Francisco, CA"
